file_id,field_id,index_num,part_num
196,5803,1,0
196,5803,2,0
196,5804,0,1
196,5804,1,1
196,5804,2,1
196,5805,0,2
196,5805,1,3
196,5805,2,3
196,5806,0,3
196,5806,2,2
196,5806,3,0
197,138,4,1
197,5814,0,2
197,5814,1,2
197,5815,1,3
197,5817,0,4
197,5817,2,3
197,5818,0,3
197,5818,2,2
197,5818,3,0
197,5819,0,1
197,5819,1,1
197,5819,2,1
197,5820,0,0
197,5820,1,0
197,5820,2,0
198,5824,0,2
198,5824,1,2
198,5825,1,3
198,5827,0,4
198,5827,2,3
198,5828,0,3
198,5828,2,2
198,5828,3,0
198,5829,0,1
198,5829,1,1
198,5829,2,1
198,5830,0,0
198,5830,1,0
198,5830,2,0
199,5831,7,0
199,5831,8,0
199,5832,2,0
199,5833,3,0
199,5834,6,0
199,5835,4,0
199,5835,8,1
199,5836,5,0
199,5847,0,0
199,5848,1,0
199,5849,9,0
200,141,1,0
200,5850,7,0
200,5850,8,0
200,5851,2,0
200,5852,3,0
200,5853,6,0
200,5854,4,0
200,5854,8,1
200,5855,5,0
200,5866,0,0
200,5867,1,0
200,5868,9,0
201,5869,4,0
201,5870,3,1
201,5871,3,3
201,5871,5,2
201,5876,1,1
201,5876,2,0
201,5877,4,2
201,5878,3,2
201,5878,5,1
201,5880,0,0
201,5880,1,0
201,5880,3,0
201,5880,4,1
201,5880,5,0
202,142,1,0
202,5881,0,0
202,5882,1,0
203,5889,1,0
203,5971,0,0
204,5972,4,0
204,5973,3,1
204,5974,3,3
204,5974,5,2
204,5979,1,1
204,5979,2,0
204,5980,4,2
204,5981,3,2
204,5981,5,1
204,5983,0,0
204,5983,1,0
204,5983,3,0
204,5983,4,1
204,5983,5,0
205,144,1,1
205,6107,1,1
205,6108,1,0
205,6109,2,0
205,6109,3,1
205,6110,0,0
205,6110,2,1
205,6110,3,0
206,6156,0,0
207,147,4,1
207,6157,1,0
207,6800,0,0
208,6821,4,0
208,6822,3,1
208,6823,3,3
208,6823,5,2
208,6828,1,1
208,6828,2,0
208,6829,4,2
208,6830,3,2
208,6830,5,1
208,6832,0,0
208,6832,1,0
208,6832,3,0
208,6832,4,1
208,6832,5,0
209,6956,1,1
209,6957,1,0
209,6958,2,0
209,6958,3,1
209,6959,0,0
209,6959,2,1
209,6959,3,0
210,7087,0,0
211,149,0,1
211,7088,0,0
211,7090,1,0
211,7467,2,0
211,7468,2,1
212,7476,1,0
212,7558,0,0
213,152,6,1
213,7559,0,0
214,7564,1,2
214,7565,1,1
214,7565,2,0
214,7566,0,0
214,7566,1,0
215,7668,0,0
216,153,5,1
216,7773,0,0
216,7775,1,0
216,8152,2,0
216,8153,2,1
217,8157,0,0
217,8167,1,0
218,157,2,0
218,8168,7,0
218,8168,8,0
218,8171,6,0
218,8176,5,1
218,8177,0,4
218,8177,1,3
218,8177,2,2
218,8177,3,1
218,8177,4,0
218,8177,5,0
218,8177,8,2
218,8178,0,3
218,8178,1,2
218,8178,2,1
218,8178,3,0
218,8178,8,1
218,8179,0,2
218,8179,1,1
218,8179,2,0
218,8180,0,1
218,8180,1,0
218,8181,0,0
219,8189,0,1
219,8189,2,0
219,8189,8,1
219,8190,6,0
219,8191,5,0
219,8191,6,1
219,8194,4,0
219,8195,3,0
219,8199,7,0
219,8200,2,1
219,8200,8,0
219,8201,1,0
219,8202,0,0
220,8205,1,2
220,8205,2,1
220,8206,1,1
220,8206,2,0
220,8207,0,0
220,8207,1,0
221,8210,1,2
221,8210,2,1
221,8211,1,1
221,8211,2,0
221,8212,0,0
221,8212,1,0
222,8245,7,1
222,8253,6,0
222,8253,9,1
222,8254,8,1
222,8255,2,5
222,8255,5,1
222,8256,2,4
222,8256,4,0
222,8256,5,0
222,8257,2,3
222,8257,3,0
222,8257,7,0
222,8257,8,0
222,8257,9,0
222,8258,2,2
222,8259,2,1
222,8260,1,0
222,8260,2,0
222,8261,0,0
223,160,7,1
223,8264,1,2
223,8264,2,1
223,8265,1,1
223,8265,2,0
223,8266,0,0
223,8266,1,0
224,8267,0,0
224,8267,1,0
224,8268,1,1
224,8268,2,0
224,8269,1,2
225,8292,5,2
225,8292,6,1
225,8293,5,1
225,8293,6,0
225,8308,3,0
225,8315,7,0
225,8317,8,0
225,8326,4,0
225,8351,1,1
225,8351,2,0
225,8351,5,3
225,8352,0,0
225,8352,1,0
225,8352,5,0
226,158,1,1
226,8357,1,2
226,8358,1,1
226,8359,0,0
226,8359,1,0
227,8364,1,1
227,8365,0,0
227,8365,1,0
228,123,4,1
228,8366,0,0
228,8367,0,1
229,8423,0,0
229,8423,1,0
229,8424,0,1
229,8424,1,1
229,8424,2,0
229,8425,0,2
229,8425,1,2
229,8425,3,0
229,8426,0,3
229,8426,4,0
229,8427,5,0
229,20480,2,0
230,162,6,1
230,8429,0,0
230,8429,1,0
230,8430,0,1
230,8430,1,1
230,8430,2,0
230,8431,0,2
230,8431,1,2
230,8431,3,0
230,8432,1,3
230,8432,4,0
231,8434,0,0
231,8434,1,0
231,8435,0,1
231,8435,1,1
231,8435,2,0
231,8436,0,2
231,8436,1,2
231,8436,3,0
231,8437,1,3
231,8437,4,0
231,8438,5,0
232,8440,0,0
233,163,5,0
233,8449,0,0
233,8450,0,1
233,8450,1,0
234,8872,0,0
235,164,6,0
235,8875,7,0
235,8876,6,0
235,8878,3,2
235,8878,7,2
235,8881,4,0
235,8882,5,0
235,8885,1,1
235,8885,2,0
235,8885,3,1
235,8885,7,1
235,8886,0,0
235,8886,1,0
235,8886,3,0
236,8889,7,0
236,8890,6,0
236,8892,3,2
236,8892,7,2
236,8895,4,0
236,8896,5,0
236,8899,1,1
236,8899,2,0
236,8899,3,1
236,8899,7,1
236,8900,0,0
236,8900,1,0
236,8900,3,0
237,8905,0,0
238,165,2,0
238,8908,1,2
238,8908,2,1
238,8909,1,1
238,8909,2,0
238,8910,0,0
238,8910,1,0
239,8911,7,1
239,8912,7,0
239,8920,6,0
239,8922,2,0
239,8922,4,2
239,8922,7,2
239,8923,5,0
239,8924,0,2
239,8924,1,1
239,8924,3,2
239,8924,4,1
239,8925,0,1
239,8925,1,0
239,8925,3,1
239,8925,4,0
239,8925,7,3
239,8926,0,0
239,8926,3,0
240,165,12,1
240,8927,7,0
240,8927,8,0
240,8928,2,0
240,8929,3,0
240,8930,4,0
240,8930,8,1
240,8931,5,0
240,8939,6,0
240,8949,0,0
240,8950,1,0
240,8951,9,0
241,8952,7,0
241,8952,8,0
241,8953,2,0
241,8954,3,0
241,8955,4,0
241,8955,8,1
241,8956,5,0
241,8964,6,0
241,8974,0,0
241,8975,1,0
241,8976,9,0
242,8982,0,0
243,168,5,1
243,8988,0,0
244,8990,0,0
246,169,7,2
246,8996,0,0
246,8998,1,0
247,9495,0,0
248,9506,0,0
249,172,1,0
249,9507,2,0
249,9509,0,0
249,9509,1,1
249,9511,0,1
249,9511,1,0
250,9533,0,1
250,9534,0,0
251,9537,1,0
251,9538,0,0
252,174,1,0
252,9539,7,1
252,9540,7,0
252,9548,6,0
252,9550,2,0
252,9550,4,2
252,9550,7,2
252,9551,5,0
252,9552,0,2
252,9552,1,1
252,9552,3,2
252,9552,4,1
252,9553,0,1
252,9553,1,0
252,9553,3,1
252,9553,4,0
252,9553,7,3
252,9554,0,0
252,9554,3,0
253,9555,0,0
254,176,10,0
254,9910,1,1
254,9921,2,1
254,9922,0,2
254,9922,1,2
254,9922,2,0
254,9922,3,0
254,9923,0,1
254,9923,3,1
254,9924,0,0
254,9924,1,0
255,43,0,0
255,47,0,0
255,92,0,0
255,103,0,0
255,111,0,0
255,117,0,0
255,128,0,0
255,164,0,0
255,172,0,0
255,208,0,0
255,219,0,0
255,239,0,0
255,242,0,0
255,244,0,0
255,358,0,0
255,465,0,0
255,467,0,0
255,489,0,0
255,506,0,0
255,540,0,0
255,569,0,0
255,572,0,0
255,588,0,0
255,591,0,0
255,635,0,0
255,652,0,0
255,666,0,0
255,687,0,0
255,738,0,0
255,741,0,0
255,791,0,0
255,2306,0,0
255,2560,18,0
255,9925,2,0
255,9928,1,1
255,9929,3,1
255,9931,1,4
255,9932,0,1
255,9932,1,3
255,9933,0,0
255,9933,1,2
255,9935,1,0
255,9935,3,0
256,14,0,0
256,31,0,0
256,34,0,0
256,69,0,0
256,87,0,0
256,117,0,0
256,141,0,0
256,168,0,0
256,170,0,0
256,221,0,0
256,256,0,0
256,271,0,0
256,294,0,0
256,318,0,0
256,322,0,0
256,365,0,0
256,370,0,0
256,373,0,0
256,381,0,0
256,384,0,0
256,403,0,0
256,423,0,0
256,448,0,0
256,453,0,0
256,457,0,0
256,469,0,0
256,489,0,0
256,512,0,39
256,512,14,0
256,512,19,0
256,522,0,0
256,560,0,0
256,572,0,0
256,624,0,0
256,658,0,0
256,676,0,0
256,690,0,0
256,695,0,0
256,728,0,0
256,768,0,22
256,768,0,34
256,768,0,37
256,768,0,43
256,768,22,0
256,780,0,0
256,816,0,0
256,819,0,0
256,825,0,0
256,833,0,0
256,854,0,0
256,870,0,0
256,882,0,0
256,883,0,0
256,887,0,0
256,910,0,0
256,923,0,0
256,1280,25,0
256,1280,28,0
256,1792,18,0
256,1792,31,0
256,2304,37,0
256,2560,39,0
256,2816,41,0
256,2816,43,0
256,3072,47,0
256,4864,0,28
256,4864,0,47
256,9939,0,0
256,55297,38,0
257,177,9,1
257,9944,0,0
258,9947,2,0
258,9948,4,0
258,9948,6,0
258,9949,3,0
258,9949,5,0
258,9950,1,0
258,9950,5,1
258,9950,6,1
258,9951,0,0
259,179,4,1
259,9952,0,0
259,9953,1,0
260,9954,0,0
260,9954,1,0
260,9955,1,1
260,9955,2,0
261,2,14,35
261,9978,0,0
261,9979,1,0
262,182,0,0
262,9982,0,0
263,9984,0,0
263,9984,1,0
263,9987,0,1
263,9987,1,1
263,9987,2,0
264,9988,0,0
265,183,5,0
265,10003,8,2
265,10004,6,2
265,10004,7,2
265,10004,9,2
265,10039,6,1
265,10040,5,0
265,10040,6,0
265,10072,3,1
265,10072,4,0
265,10072,9,0
265,10073,1,1
265,10073,2,0
265,10073,3,0
265,10073,7,1
265,10073,8,1
265,10073,9,1
265,10074,0,0
265,10074,1,0
265,10074,7,0
265,10074,8,0
266,10076,0,0
267,10137,2,0
267,10138,1,1
267,10139,0,0
267,10139,1,0
268,188,4,1
268,10142,0,0
269,10145,0,0
269,10146,1,0
270,10209,1,0
270,10210,0,0
271,10425,6,0
271,10427,5,0
271,10430,4,0
271,10433,3,0
271,10434,2,0
271,10435,1,0
271,10438,0,0
272,10439,0,0
273,193,3,0
273,10443,0,0
274,161,6,3
274,10448,6,0
274,10449,5,0
274,10451,9,1
274,10451,10,0
274,10452,11,0
274,10452,12,1
274,10464,1,3
274,10464,4,0
274,10464,7,0
274,10464,8,1
274,10464,9,0
274,10464,12,0
274,10465,1,2
274,10465,3,0
274,10465,7,1
274,10465,8,0
274,10466,1,1
274,10466,2,0
274,10467,0,0
274,10467,1,0
275,10472,6,0
275,10473,5,0
275,10475,9,1
275,10475,10,0
275,10476,11,0
275,10476,12,1
275,10488,1,3
275,10488,4,0
275,10488,7,0
275,10488,8,1
275,10488,9,0
275,10488,12,0
275,10489,1,2
275,10489,3,0
275,10489,7,1
275,10489,8,0
275,10490,1,1
275,10490,2,0
275,10491,0,0
275,10491,1,0
276,192,0,3
276,10496,6,0
276,10497,5,0
276,10499,9,1
276,10499,10,0
276,10500,11,0
276,10500,12,1
276,10512,1,3
276,10512,4,0
276,10512,7,0
276,10512,8,1
276,10512,9,0
276,10512,12,0
276,10513,1,2
276,10513,3,0
276,10513,7,1
276,10513,8,0
276,10514,1,1
276,10514,2,0
276,10515,0,0
276,10515,1,0
277,10516,0,1
277,10516,1,1
277,10622,0,2
277,10622,1,2
277,10623,1,0
277,10624,0,0
278,6,14,35
278,196,0,2
278,10632,3,0
278,10636,7,0
278,10639,8,0
278,10643,4,0
278,10648,5,0
278,10651,2,0
278,10654,1,1
278,10654,2,1
278,10654,3,1
278,10654,4,1
278,10654,5,1
278,10654,6,0
278,10658,1,0
278,10659,0,0
279,10668,3,0
279,10670,2,1
279,10670,4,0
279,10671,1,1
279,10671,2,0
279,10671,4,1
279,10672,0,0
279,10672,1,0
280,10675,0,0
281,10677,6,1
281,10680,4,1
281,10683,2,1
281,10683,3,1
281,10986,1,0
281,10988,0,0
281,10988,2,0
281,10988,3,0
281,10988,4,0
281,10988,5,0
281,10988,6,0
282,10994,3,2
282,10994,4,3
282,11011,4,1
282,11012,1,1
282,11012,2,0
282,11012,3,1
282,11012,4,2
282,11013,0,0
282,11013,1,0
282,11013,3,0
282,11013,4,0
283,198,3,0
283,11021,1,1
283,11022,0,0
283,11022,1,0
284,11030,3,0
284,11034,7,0
284,11037,8,0
284,11041,4,0
284,11046,5,0
284,11049,2,0
284,11052,1,1
284,11052,2,1
284,11052,3,1
284,11052,4,1
284,11052,5,1
284,11052,6,0
284,11056,1,0
284,11057,0,0
285,200,7,0
285,11059,5,1
285,11068,2,2
285,11068,3,1
285,11068,6,0
285,11070,1,1
285,11070,2,1
285,11070,4,1
285,11071,0,0
285,11071,1,0
285,11071,2,0
285,11071,3,0
285,11071,4,0
285,11071,5,0
286,11072,4,0
286,11073,3,0
286,11073,5,1
286,11074,2,1
286,11075,2,0
286,11076,6,1
286,11082,0,1
286,11082,5,0
286,11083,0,0
286,11083,1,0
286,11083,6,0
287,11085,2,0
287,11471,4,1
287,11472,0,1
287,11472,3,0
287,11473,0,0
287,11473,1,0
287,11473,4,0
288,1,1,3
288,202,1,0
288,11476,6,0
288,11479,5,0
288,11481,4,1
288,11487,7,0
288,11490,1,2
288,11490,3,0
288,11490,4,2
288,11490,7,2
288,11491,1,1
288,11491,2,0
288,11491,6,1
288,11491,7,1
288,11492,0,0
288,11492,1,0
288,11492,4,0
289,11497,14,0
289,11499,9,0
289,11505,8,0
289,11507,7,0
289,11508,6,0
289,11508,12,0
289,11508,13,1
289,11509,5,1
289,11510,4,0
289,11510,5,0
289,11527,3,0
289,11527,10,0
289,11527,11,1
289,11527,12,2
289,11528,2,0
289,11529,1,1
289,11530,0,0
289,11530,1,0
289,11530,10,1
289,11530,11,0
289,11530,12,1
289,11530,13,0
290,11532,9,0
290,11533,6,0
290,11538,5,0
290,11542,7,0
290,11564,10,0
290,11568,3,0
290,11585,4,0
290,11586,2,0
290,11586,8,0
290,11587,1,0
290,11588,0,0
290,11588,8,1
290,11588,9,1
290,11588,10,1
291,11589,0,0
291,11590,1,0
291,11597,2,0
291,11598,6,0
291,11602,7,0
291,11607,3,0
291,11620,5,0
291,11637,4,0
291,11650,8,0
291,11652,9,0
291,11657,10,0
292,205,1,1
292,11689,0,2
292,11689,1,1
292,11689,2,2
292,11689,3,1
292,11690,2,1
292,11690,3,2
292,11691,0,1
292,11691,1,2
292,11692,0,0
292,11692,1,0
292,11692,2,0
292,11692,3,0
293,11724,1,0
293,11725,0,0
294,11754,0,2
294,11754,1,1
294,11754,2,2
294,11754,3,1
294,11755,2,1
294,11755,3,2
294,11756,0,1
294,11756,1,2
294,11757,0,0
294,11757,1,0
294,11757,2,0
294,11757,3,0
295,208,5,0
295,11790,7,1
295,11798,6,0
295,11798,9,1
295,11799,8,1
295,11800,2,5
295,11800,5,1
295,11801,2,4
295,11801,4,0
295,11801,5,0
295,11802,2,3
295,11802,3,0
295,11802,7,0
295,11802,8,0
295,11802,9,0
295,11803,2,2
295,11804,2,1
295,11805,1,0
295,11805,2,0
295,11806,0,0
296,11808,9,0
296,11809,6,0
296,11814,5,0
296,11818,7,0
296,11840,10,0
296,11844,3,0
296,11861,4,0
296,11862,2,0
296,11862,8,0
296,11863,1,0
296,11864,0,0
296,11864,8,1
296,11864,9,1
296,11864,10,1
297,11869,14,0
297,11871,9,0
297,11877,8,0
297,11879,7,0
297,11880,6,0
297,11880,12,0
297,11880,13,1
297,11881,5,1
297,11882,4,0
297,11882,5,0
297,11899,3,0
297,11899,10,0
297,11899,11,1
297,11899,12,2
297,11900,2,0
297,11901,1,1
297,11902,0,0
297,11902,1,0
297,11902,10,1
297,11902,11,0
297,11902,12,1
297,11902,13,0
298,214,1,0
298,11908,1,0
298,11909,0,2
298,11909,2,2
298,11909,3,1
298,11910,0,1
298,11910,2,1
298,11911,3,0
298,11912,0,0
298,11913,2,0
299,11947,3,0
299,11948,2,0
299,11978,1,1
299,11978,2,1
299,11978,4,0
299,11980,0,0
299,11980,1,0
299,11980,2,2
299,11980,3,1
299,11980,4,1
300,218,1,3
300,12013,7,1
300,12021,6,0
300,12021,9,1
300,12022,8,1
300,12023,2,5
300,12023,5,1
300,12024,2,4
300,12024,4,0
300,12024,5,0
300,12025,2,3
300,12025,3,0
300,12025,7,0
300,12025,8,0
300,12025,9,0
300,12026,2,2
300,12027,2,1
300,12028,1,0
300,12028,2,0
300,12029,0,0
301,12030,8,0
301,12051,0,2
301,12051,1,1
301,12051,2,2
301,12051,3,1
301,12051,4,2
301,12051,5,2
301,12051,6,1
301,12051,7,0
301,12052,4,1
301,12052,5,1
301,12052,6,2
301,12053,0,1
301,12053,1,2
301,12053,2,1
301,12053,3,2
301,12054,2,0
301,12054,3,0
301,12054,5,0
301,12054,6,0
301,12055,0,0
301,12055,1,0
301,12055,4,0
301,12055,7,1
302,332,0,0
302,12056,4,0
302,12057,3,0
302,12057,5,1
302,12058,2,1
302,12059,2,0
302,12060,6,1
302,12066,0,1
302,12066,5,0
302,12067,0,0
302,12067,1,0
302,12067,6,0
303,219,3,0
303,12068,0,0
303,12068,15,1
303,12068,16,1
303,12069,1,0
303,12074,2,0
303,12075,3,0
303,12076,6,0
303,12081,7,0
303,12120,4,0
303,12144,5,0
303,12147,14,0
303,12148,15,0
303,12149,13,0
303,12152,11,0
303,12156,12,0
303,12164,10,0
303,12169,8,0
303,12171,9,0
303,12173,16,0
304,12176,1,2
304,12176,2,1
304,12177,1,1
304,12177,2,0
304,12178,0,0
304,12178,1,0
305,12181,1,2
305,12181,2,1
305,12182,1,1
305,12182,2,0
305,12183,0,0
305,12183,1,0
306,221,2,1
306,12184,10,2
306,12190,5,0
306,12190,8,0
306,12190,9,1
306,12195,4,0
306,12209,3,0
306,12209,6,0
306,12209,7,1
306,12209,8,1
306,12209,9,0
306,12209,10,1
306,12210,2,0
306,12210,6,1
306,12210,7,0
306,12211,1,1
306,12212,0,0
306,12212,1,0
306,12212,10,0
307,12218,13,0
307,12222,12,0
307,12241,7,0
307,12247,6,0
307,12249,14,0
307,12249,16,1
307,12253,5,0
307,12268,9,0
307,12270,4,0
307,12279,11,0
307,12280,10,0
307,12291,8,0
307,12293,3,0
307,12293,16,0
307,12294,15,0
307,12295,2,0
307,12296,1,0
307,12297,0,0
308,222,9,1
308,12298,0,0
308,12299,1,0
309,12312,5,1
309,12314,0,2
309,12314,3,0
309,12315,0,1
309,12315,2,0
309,12315,10,1
309,12317,4,0
309,12318,6,0
309,12318,10,2
309,12320,7,0
309,12322,8,1
309,12323,9,1
309,12325,0,0
309,12325,1,0
309,12325,5,0
309,12325,8,0
309,12325,9,0
309,12325,10,0
310,12331,13,0
310,12335,12,0
310,12354,7,0
310,12360,6,0
310,12362,14,0
310,12362,16,1
310,12366,5,0
310,12381,9,0
310,12383,4,0
310,12392,11,0
310,12393,10,0
310,12404,8,0
310,12406,3,0
310,12406,16,0
310,12407,15,0
310,12408,2,0
310,12409,1,0
310,12410,0,0
311,12413,0,0
311,12414,1,0
312,225,5,1
312,12427,10,2
312,12433,5,0
312,12433,8,0
312,12433,9,1
312,12438,4,0
312,12452,3,0
312,12452,6,0
312,12452,7,1
312,12452,8,1
312,12452,9,0
312,12452,10,1
312,12453,2,0
312,12453,6,1
312,12453,7,0
312,12454,1,1
312,12455,0,0
312,12455,1,0
312,12455,10,0
313,12529,3,1
313,12529,4,0
313,12530,0,1
313,12530,3,2
313,12530,5,0
313,12531,2,0
313,12532,0,0
313,12532,1,0
313,12532,3,0
314,229,0,3
314,12533,5,0
314,12533,7,0
314,12534,0,0
314,12534,2,0
314,12534,3,0
314,12538,2,1
314,12538,6,0
314,12538,7,1
314,12539,2,2
314,12539,3,1
314,12540,4,0
314,12541,1,0
315,12545,0,0
315,12545,1,0
315,12546,1,1
316,12550,7,0
316,12551,6,0
316,12553,3,2
316,12553,7,2
316,12556,4,0
316,12557,5,0
316,12560,1,1
316,12560,2,0
316,12560,3,1
316,12560,7,1
316,12561,0,0
316,12561,1,0
316,12561,3,0
317,231,0,1
317,12564,7,0
317,12565,6,0
317,12567,3,2
317,12567,7,2
317,12570,4,0
317,12571,5,0
317,12574,1,1
317,12574,2,0
317,12574,3,1
317,12574,7,1
317,12575,0,0
317,12575,1,0
317,12575,3,0
318,12576,8,0
318,12597,0,2
318,12597,1,1
318,12597,2,2
318,12597,3,1
318,12597,4,2
318,12597,5,2
318,12597,6,1
318,12597,7,0
318,12598,4,1
318,12598,5,1
318,12598,6,2
318,12599,0,1
318,12599,1,2
318,12599,2,1
318,12599,3,2
318,12600,2,0
318,12600,3,0
318,12600,5,0
318,12600,6,0
318,12601,0,0
318,12601,1,0
318,12601,4,0
318,12601,7,1
319,235,3,0
319,12602,8,0
319,12623,0,2
319,12623,1,1
319,12623,2,2
319,12623,3,1
319,12623,4,2
319,12623,5,2
319,12623,6,1
319,12623,7,0
319,12624,4,1
319,12624,5,1
319,12624,6,2
319,12625,0,1
319,12625,1,2
319,12625,2,1
319,12625,3,2
319,12626,2,0
319,12626,3,0
319,12626,5,0
319,12626,6,0
319,12627,0,0
319,12627,1,0
319,12627,4,0
319,12627,7,1
320,12637,7,1
320,12638,7,0
320,12641,4,1
320,12641,5,1
320,12641,6,1
320,12642,1,1
320,12643,3,3
320,12643,6,0
320,12644,5,0
320,12645,2,3
320,12645,4,0
320,12649,0,2
320,12649,1,0
320,12649,2,0
320,12649,3,0
320,12649,7,2
320,12650,0,1
320,12650,1,3
320,12650,2,2
320,12650,3,2
320,12651,0,0
320,12651,1,2
320,12651,2,1
320,12651,3,1
321,12701,1,0
321,12702,0,0
322,12735,7,1
322,12743,6,0
322,12743,9,1
322,12744,8,1
322,12745,2,5
322,12745,5,1
322,12746,2,4
322,12746,4,0
322,12746,5,0
322,12747,2,3
322,12747,3,0
322,12747,7,0
322,12747,8,0
322,12747,9,0
322,12748,2,2
322,12749,2,1
322,12750,1,0
322,12750,2,0
322,12751,0,0
323,12752,8,0
323,12773,0,2
323,12773,1,1
323,12773,2,2
323,12773,3,1
323,12773,4,2
323,12773,5,2
323,12773,6,1
323,12773,7,0
323,12774,4,1
323,12774,5,1
323,12774,6,2
323,12775,0,1
323,12775,1,2
323,12775,2,1
323,12775,3,2
323,12776,2,0
323,12776,3,0
323,12776,5,0
323,12776,6,0
323,12777,0,0
323,12777,1,0
323,12777,4,0
323,12777,7,1
324,239,4,0
324,12778,8,0
324,12799,0,2
324,12799,1,1
324,12799,2,2
324,12799,3,1
324,12799,4,2
324,12799,5,2
324,12799,6,1
324,12799,7,0
324,12800,4,1
324,12800,5,1
324,12800,6,2
324,12801,0,1
324,12801,1,2
324,12801,2,1
324,12801,3,2
324,12802,2,0
324,12802,3,0
324,12802,5,0
324,12802,6,0
324,12803,0,0
324,12803,1,0
324,12803,4,0
324,12803,7,1
325,12806,1,0
325,12807,0,0
326,12808,8,0
326,12829,0,2
326,12829,1,1
326,12829,2,2
326,12829,3,1
326,12829,4,2
326,12829,5,2
326,12829,6,1
326,12829,7,0
326,12830,4,1
326,12830,5,1
326,12830,6,2
326,12831,0,1
326,12831,1,2
326,12831,2,1
326,12831,3,2
326,12832,2,0
326,12832,3,0
326,12832,5,0
326,12832,6,0
326,12833,0,0
326,12833,1,0
326,12833,4,0
326,12833,7,1
327,236,7,0
327,12834,8,0
327,12855,0,2
327,12855,1,1
327,12855,2,2
327,12855,3,1
327,12855,4,2
327,12855,5,2
327,12855,6,1
327,12855,7,0
327,12856,4,1
327,12856,5,1
327,12856,6,2
327,12857,0,1
327,12857,1,2
327,12857,2,1
327,12857,3,2
327,12858,2,0
327,12858,3,0
327,12858,5,0
327,12858,6,0
327,12859,0,0
327,12859,1,0
327,12859,4,0
327,12859,7,1
328,240,9,0
328,12860,8,0
328,12881,0,2
328,12881,1,1
328,12881,2,2
328,12881,3,1
328,12881,4,2
328,12881,5,2
328,12881,6,1
328,12881,7,0
328,12882,4,1
328,12882,5,1
328,12882,6,2
328,12883,0,1
328,12883,1,2
328,12883,2,1
328,12883,3,2
328,12884,2,0
328,12884,3,0
328,12884,5,0
328,12884,6,0
328,12885,0,0
328,12885,1,0
328,12885,4,0
328,12885,7,1
329,12886,8,0
329,12907,0,2
329,12907,1,1
329,12907,2,2
329,12907,3,1
329,12907,4,2
329,12907,5,2
329,12907,6,1
329,12907,7,0
329,12908,4,1
329,12908,5,1
329,12908,6,2
329,12909,0,1
329,12909,1,2
329,12909,2,1
329,12909,3,2
329,12910,2,0
329,12910,3,0
329,12910,5,0
329,12910,6,0
329,12911,0,0
329,12911,1,0
329,12911,4,0
329,12911,7,1
330,12912,4,0
330,12932,2,2
330,12933,1,1
330,12933,2,1
330,12933,3,0
330,12934,0,0
330,12934,1,0
330,12934,2,0
331,12950,0,0
332,249,0,0
332,12959,1,0
332,12959,2,1
332,12959,3,0
332,12960,0,0
332,12960,4,1
332,12962,2,0
332,12962,3,1
332,12962,4,0
332,12962,5,0
333,12974,3,0
333,12981,4,1
333,12982,4,0
333,12983,1,0
333,12984,2,0
333,12985,0,0
334,197,1,3
334,12987,1,0
334,12987,2,1
334,12987,3,1
334,12988,3,0
334,12989,0,0
334,12989,2,0
335,12992,6,2
335,12993,4,0
335,12994,5,0
335,12996,1,1
335,12996,3,2
335,12996,7,0
335,12997,1,0
335,12997,2,0
335,12997,3,1
335,12997,6,0
335,12997,7,1
335,12998,0,0
335,12998,1,2
335,12998,2,1
335,12998,3,0
335,12998,6,1
335,12998,7,2
336,4096,0,0
336,4352,0,0
336,13000,7,0
336,13001,3,0
336,13004,4,0
336,13004,6,2
336,13006,1,3
336,13006,2,3
336,13007,1,2
336,13007,2,2
336,13007,5,2
336,13008,1,1
336,13008,2,0
336,13008,5,1
336,13008,6,1
336,13009,0,0
336,13009,1,0
336,13009,2,1
336,13009,5,0
336,13009,6,0
337,13010,5,1
337,13011,3,2
337,13011,4,1
337,13013,3,1
337,13013,4,0
337,13034,1,2
337,13034,2,0
337,13034,3,4
337,13035,1,1
337,13035,3,3
337,13036,0,0
337,13036,1,0
337,13036,3,0
337,13036,5,0
338,255,0,0
338,13037,5,1
338,13038,3,2
338,13038,4,1
338,13040,3,1
338,13040,4,0
338,13061,1,2
338,13061,2,0
338,13061,3,4
338,13062,1,1
338,13062,3,3
338,13063,0,0
338,13063,1,0
338,13063,3,0
338,13063,5,0
339,13064,5,1
339,13065,3,2
339,13065,4,1
339,13067,3,1
339,13067,4,0
339,13088,1,2
339,13088,2,0
339,13088,3,4
339,13089,1,1
339,13089,3,3
339,13090,0,0
339,13090,1,0
339,13090,3,0
339,13090,5,0
340,13093,1,0
340,13093,2,1
340,13093,3,0
340,13094,0,0
340,13094,2,0
340,13094,3,1
341,258,6,0
341,13095,11,0
341,13105,8,0
341,13106,8,1
341,13106,10,0
341,13107,9,0
341,13110,7,0
341,13111,6,0
341,13113,2,1
341,13113,5,0
341,13114,1,1
341,13114,4,0
341,13115,2,2
341,13115,3,1
341,13116,0,0
341,13116,1,0
341,13116,2,0
341,13116,3,0
342,13118,0,0
343,265,1,1
343,13119,1,1
343,13119,2,0
343,13120,0,0
343,13120,1,0
344,13121,0,0
345,13266,1,0
345,13267,0,0
346,13273,17,0
346,13274,16,0
346,13275,15,0
346,13276,14,0
346,13277,13,0
346,13278,12,0
346,13279,11,0
